yfips,year,fips,state,us_state_or_territory,county_name,total_pop,total_pop_15to64,female_pop_15to64,male_pop_15to64,asian_pop_15to64,black_pop_15to64,latino_pop_15to64,native_pop_15to64,other_pop_15to64,white_pop_15to64,urbanicity,region,division,commuting_zone,metro_area,land_area,total_jail_adm,total_jail_adm_dcrp,female_jail_adm_dcrp,male_jail_adm_dcrp,total_jail_pop,female_jail_pop,male_jail_pop,asian_jail_pop,black_jail_pop,latino_jail_pop,native_jail_pop,white_jail_pop,total_jail_pretrial,female_jail_pretrial,male_jail_pretrial,jail_from_state_prison,jail_from_other_state_prison,jail_from_state_jail,jail_from_other_state_jail,jail_from_fed,jail_from_ice,total_jail_pop_dcrp,female_jail_pop_dcrp,male_jail_pop_dcrp,total_prison_pop,female_prison_pop,male_prison_pop,asian_prison_pop,black_prison_pop,latino_prison_pop,native_prison_pop,other_prison_pop,white_prison_pop,total_prison_adm,female_prison_adm,male_prison_adm,asian_prison_adm,black_prison_adm,latino_prison_adm,native_prison_adm,other_prison_adm,white_prison_adm,num_facilites,num_employees,confined_pop,capacity,ucr_population,index_crime,violent_crime,property_crime,murder_crime,rape_crime,robbery_crime,agr_assault_crime,burglary_crime,larceny_crime,mv_theft_crime,arson_crime
197228031,1972,28031,MS,Mississippi,Covington County,14201,8149,4189,3960,,2411,,,3,5735,rural,South,East South Central,34,,413.796,0,,,,6.25,0,6.25,,,,,,3.75,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197328031,1973,28031,MS,Mississippi,Covington County,14441,8343,4292,4051,,2498,,,5,5840,rural,South,East South Central,34,,413.796,0,,,,6.875,0,6.875,,,,,,4.625,0,3.5,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197428031,1974,28031,MS,Mississippi,Covington County,14499,8403,4334,4069,,2538,,,5,5860,rural,South,East South Central,34,,413.796,0,,,,7.5,0,7.5,,,,,,5.5,0,4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197528031,1975,28031,MS,Mississippi,Covington County,14781,8615,4450,4165,,2634,,,7,5974,rural,South,East South Central,34,,413.796,0,,,,8.125,0,8.125,,,,,,6.375,0,4.5,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197628031,1976,28031,MS,Mississippi,Covington County,15223,8948,4629,4319,,2755,,,6,6187,rural,South,East South Central,34,,413.796,0,,,,8.75,0,8.75,,,,,,7.25,0,5,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197728031,1977,28031,MS,Mississippi,Covington County,15398,9119,4715,4404,,2825,,,5,6289,rural,South,East South Central,34,,413.796,0,,,,9.375,0,9.375,,,,,,8.125,0,5.5,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,14925,69,21,48,0,2,0,19,27,21,0,0
197828031,1978,28031,MS,Mississippi,Covington County,15290,9073,4698,4375,,2824,,,7,6242,rural,South,East South Central,34,,413.796,1303.571,,,,10,0,10,,,,,,9,0,6,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15010,49,27,22,3,0,2,22,8,14,0,0
197928031,1979,28031,MS,Mississippi,Covington County,15499,9235,4784,4451,,2886,,,7,6342,rural,South,East South Central,34,,413.796,1402.857,,,,9,0,9,,,,,,8.2,0,6.761905,2.142857,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
198028031,1980,28031,MS,Mississippi,Covington County,15950,9557,4954,4603,,3037,,,7,6513,rural,South,East South Central,34,,413.796,1502.143,,,,8,0,8,,,,,,7.4,0,7.523809,3.285714,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,16003,42,14,28,0,0,3,11,13,13,1,1
198128031,1981,28031,MS,Mississippi,Covington County,16049,9645,5000,4645,,3070,,,7,6568,rural,South,East South Central,34,,413.796,1601.429,,,,7,0,7,,,,,,6.6,0,8.285714,4.428571,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,13980,43,21,22,3,0,4,14,5,13,4,0
198228031,1982,28031,MS,Mississippi,Covington County,16193,9752,5049,4703,,3113,,,8,6631,rural,South,East South Central,34,,413.796,1700.714,,,,6,0,6,,,,,,5.8,0,9.047619,5.571429,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,16255,88,28,60,2,2,2,22,42,15,2,1
198328031,1983,28031,MS,Mississippi,Covington County,16097,9711,5022,4689,,3102,,,11,6598,rural,South,East South Central,34,,413.796,1800,,,,5,0,5,,,,,,5,0,9.809524,6.714286,0,0,0,0,0,,,,8,,,0,6,0,0,2,,,,,,,,,,,0,0,0,0,2205,11,0,11,0,0,0,0,4,4,3,0
198428031,1984,28031,MS,Mississippi,Covington County,16168,9775,5050,4725,,3126,,,11,6638,rural,South,East South Central,34,,413.796,1759.196,,,,6.4375,0,6.375,,,,,,6.3125,0,10.57143,7.857143,0,0,0,0,0,,,,11,,,0,9,0,0,2,,5,0,5,0,5,0,0,0,0,0,0,0,0,16083,78,31,47,4,9,6,12,14,26,7,0
198528031,1985,28031,MS,Mississippi,Covington County,16232,9830,5077,4753,,3148,,,15,6667,rural,South,East South Central,34,,413.796,1718.393,,,,7.875,0,7.75,,,,,,7.625,0,11.33333,9,0,0,0,0,0,,,,14,,,0,13,0,0,1,,11,,,0,10,0,0,1,,0,0,0,0,15992,95,32,63,0,0,1,31,34,18,11,0
198628031,1986,28031,MS,Mississippi,Covington County,16507,10052,5181,4871,,3224,,,15,6813,rural,South,East South Central,34,,413.796,1677.589,,,,9.3125,0,9.125,,,,,,8.9375,0,12.09524,10.14286,0,0,0,0,0,,,,18,,,0,15,0,0,3,,11,,,0,7,0,0,4,,0,0,0,0,2152,45,5,40,0,0,0,5,19,17,4,0
198728031,1987,28031,MS,Mississippi,Covington County,16426,10047,5175,4872,,3234,,,15,6798,rural,South,East South Central,34,,413.796,1636.786,,,,10.75,0,10.5,,,,,,10.25,0,12.85714,11.28571,0,0,0,0,0,,,,23,0,23,0,20,0,0,3,,12,0,12,0,10,0,0,2,,0,0,0,0,2530,27,3,24,0,1,0,2,9,14,1,0
198828031,1988,28031,MS,Mississippi,Covington County,16769,10288,5300,4988,,3326,,,18,6944,rural,South,East South Central,34,,413.796,1595.982,,,,12.1875,0,11.875,,,,,,11.5625,0,13.61905,12.42857,0,0,0,0,0,,,,22,,,0,17,0,0,0,5,16,,,0,10,0,0,0,6,0,0,0,0,2594,15,0,15,0,0,0,0,3,12,0,0
198928031,1989,28031,MS,Mississippi,Covington County,16581,10198,5255,4943,,3310,,,19,6869,rural,South,East South Central,34,,413.796,1555.179,,,,13.625,0,13.25,,,,,,12.875,0,14.38095,13.57143,0,0,0,0,0,,,,20,,,0,14,0,0,0,6,14,0,14,0,10,0,0,0,4,0,0,0,0,2581,17,4,13,0,0,2,2,1,10,2,0
199028031,1990,28031,MS,Mississippi,Covington County,16570,10302,5305,4997,8,3337,21,2,,6934,rural,South,East South Central,34,,413.796,1514.375,,,,15.0625,0,14.625,0,0,0,0,0,14.1875,0,15.14286,14.71429,0,0,0,0,0,,,,25,,,0,15,0,0,0,10,12.5,0,12.5,0,9,0,0,0,3.5,0,0,0,0,2541,19,8,11,0,0,0,8,1,9,1,0
199128031,1991,28031,MS,Mississippi,Covington County,16645,10302,5296,5006,6,3377,21,2,,6896,rural,South,East South Central,34,,413.796,1473.572,,,,16.5,0,16,0,0,0,0,0,15.5,0,15.90476,15.85714,0,0,0,0,0,,,,22,,,0,16,0,0,0,6,11,0,11,0,8,0,0,3,,0,0,0,0,2559,0,0,0,0,0,0,0,0,0,0,0
199228031,1992,28031,MS,Mississippi,Covington County,16764,10340,5313,5027,6,3426,22,2,,6884,rural,South,East South Central,34,,413.796,1432.768,,,,17.9375,0,17.375,0,0,0,0,0,16.8125,0,16.66667,17,0,0,0,0,0,,,,22,,,0,18,0,0,0,4,8,0,8,0,7,0,0,1,,0,0,0,0,16787,73,26,47,2,0,15,9,19,22,6,0
199328031,1993,28031,MS,Mississippi,Covington County,17113,10586,5441,5145,8,3536,27,1,,7014,rural,South,East South Central,34,,413.796,1391.964,,,,19.375,0,18.75,0,0,0,0,0,18.125,0,17.42857,18.14286,0,0,0,0,0,,,,24,,,0,19,0,0,0,5,15,,,0,11,0,0,0,4,0,0,0,0,,,,,,,,,,,,
199428031,1994,28031,MS,Mississippi,Covington County,17414,10832,5556,5276,10,3643,26,1,,7152,rural,South,East South Central,34,,413.796,1351.161,,,,20.8125,0,20.125,0,0,0,0,0,19.4375,0,18.19048,19.28572,0,0,0,0,0,,,,22,,,0,19,0,0,3,,13,0,13,0,8,0,0,0,5,0,0,0,0,16864,251,49,202,1,3,6,39,59,128,12,3
199528031,1995,28031,MS,Mississippi,Covington County,17760,11123,5702,5421,12,3772,29,1,,7309,rural,South,East South Central,34,,413.796,1310.357,,,,22.25,0,21.5,0,0,0,0,0,20.75,0,18.95238,20.42857,0,0,0,0,0,,,,22,,,0,17,0,0,0,5,10,,,0,6,0,0,0,4,0,0,0,0,17121,114,79,35,2,3,6,68,20,15,0,0
199628031,1996,28031,MS,Mississippi,Covington County,18137,11387,5833,5554,12,3878,32,1,,7464,rural,South,East South Central,34,,413.796,1269.554,,,,23.6875,0,22.875,0,0,0,0,0,22.0625,0,19.71428,21.57143,0,0,0,0,0,,,,23,,,0,19,,0,4,,12,,,0,9,,0,3,,0,0,0,0,17240,111,48,63,1,1,7,39,36,22,3,2
199728031,1997,28031,MS,Mississippi,Covington County,18414,11579,5924,5655,11,3962,36,1,,7569,rural,South,East South Central,34,,413.796,1228.75,,,,25.125,0,24.25,0,0,0,0,0,23.375,0,20.47619,22.71428,0,0,0,0,0,,,,28,,,0,19,,0,1,8,31,,,0,22,0,0,0,9,0,0,0,0,17335,316,85,231,3,1,9,72,129,84,14,4
199828031,1998,28031,MS,Mississippi,Covington County,18778,11843,6057,5786,13,4060,40,1,,7729,rural,South,East South Central,34,,413.796,1187.947,,,,26.5625,0,25.625,0,0,0,0,0,24.6875,0,21.23809,23.85714,0,0,0,0,0,,,,27,,,0,20,0,0,0,7,17,5,12,0,15,0,0,2,,0,0,0,0,17642,327,94,233,4,1,16,73,113,104,16,0
199928031,1999,28031,MS,Mississippi,Covington County,19125,12065,6176,5889,18,4156,54,1,,7836,rural,South,East South Central,34,,413.796,1147.143,,,,28,4,27,0,27,1,0,3,26,4,22,25,0,2,0,0,0,,,,33,,,0,28,0,0,0,5,16,,,0,15,,0,1,0,0,0,0,0,17909,305,84,221,1,2,5,76,71,131,18,1
200028031,2000,28031,MS,Mississippi,Covington County,19426,12291,6281,6010,25,4213,98,11,,7944,rural,South,East South Central,34,,413.796,260.7143,810,160,700,18,1,19,0,13,1,0,6,17,1,16,20,0,2,0,0,0,71,11,62,34.75,,,0,28.4166666667,0,0,0,6.33333333333,13,0,13,0,9,0,0,0,4,0,0,0,0,19407,289,54,235,1,4,5,44,89,133,13,0
200128031,2001,28031,MS,Mississippi,Covington County,19332,12229,6244,5985,24,4180,109,11,,7905,rural,South,East South Central,34,,413.796,156.4286,810,160,700,17,1.5,16,0,11,0,0,5,13,1.5,13,1,0,2,0,0,0,70,11,61,36.5,,,0,28.8333333333,0,0,0,7.66666666667,27,,,0,22,0,0,0,5,0,0,0,0,19498,284,56,228,1,3,5,47,76,138,12,2
200228031,2002,28031,MS,Mississippi,Covington County,19458,12342,6376,5966,25,4259,128,11,,7919,rural,South,East South Central,34,,413.796,521.4286,810,160,700,14,2,11,0,9,0,0,4,2,2,11.5,2,0,2,0,0,0,65,11,56,38.25,,,0,29.25,0,0,0,9,21,,,0,12,0,0,0,9,0,0,0,0,19592,215,46,169,2,2,1,41,52,104,11,2
200328031,2003,28031,MS,Mississippi,Covington County,19660,12463,6392,6071,28,4309,145,11,,7970,rural,South,East South Central,34,,413.796,208.5714,845,170,725,17,1,17,0,13,0,0,5,11,1,10,7,0,2,0,0,0,70,12,60,40,,,0,29.6666666667,0,0,0,10.3333333333,23,,,0,13,0,0,0,10,0,0,0,0,2696,225,12,213,1,1,6,4,38,159,15,1
200428031,2004,28031,MS,Mississippi,Covington County,19621,12428,6419,6009,29,4278,151,13,,7957,rural,South,East South Central,34,,413.796,1199.286,975,200,775,15,2,12,0,10,0,0,2,8,1.5,8,1,0,2,0,0,0,72,14,58,41.75,,,0,30.0833333333,0,0,0,11.6666666667,23.75,,,0,13.25,0,0,0,10.125,0,0,0,0,2764,206,9,197,0,1,7,1,53,129,15,0
200528031,2005,28031,MS,Mississippi,Covington County,19480,12259,6306,5953,27,4252,178,15,,7787,rural,South,East South Central,34,,413.796,260.7143,732,167,565,21,3,30,0,18,0,0,15,27,2,25,0,0,2.222222,0,0,0,73,14,59,43.5,,,0,30.5,0,0,0,13,24.5,,,0,13.5,0,0,0,10.25,0,0,0,0,2770,172,5,167,0,2,3,0,44,113,10,0
200628031,2006,28031,MS,Mississippi,Covington County,19555,12410,6366,6044,28,4304,194,17,,7867,rural,South,East South Central,34,,413.796,296.125,806,157,649,19,3,26.5,0,16.25,0,0,13.25,24.25,2,25,0,0,2.444444,0,0,0,65,10,56,45.25,,,0,30.9166666667,0,0,0,14.3333333333,25.25,,,0,13.75,0,0,0,10.375,0,0,0,0,2751,161,12,149,1,0,9,2,37,101,11,0
200728031,2007,28031,MS,Mississippi,Covington County,19510,12380,6365,6015,30,4360,187,18,,7785,rural,South,East South Central,34,,413.796,331.5357,894,154,740,17,3,23,0,14.5,0,0,11.5,21.5,2,25,0,0,2.666667,0,0,0,57,5,51,47,,,0,31.3333333333,0,0,0,15.6666666667,26,,,0,14,0,0,0,10.5,0,0,0,0,2788,172,6,166,0,2,2,2,23,125,18,0
200828031,2008,28031,MS,Mississippi,Covington County,19594,12421,6375,6046,31,4435,216,17,,7722,rural,South,East South Central,34,,413.796,366.9464,957,230,525,15,3,19.5,0,12.75,0,0,9.75,18.75,2,25,0,0,2.888889,0,0,0,33,7,26,48.75,,,0,31.75,0,0,0,17,26.75,,,0,14.25,0,0,0,10.625,0,0,0,0,2746,184,9,175,0,1,2,6,25,139,11,0
200928031,2009,28031,MS,Mississippi,Covington County,19516,12388,6358,6030,34,4420,206,17,,7711,rural,South,East South Central,34,,413.796,402.3571,835,105,735,13,3,16,0,11,0,0,8,16,2,25,0,0,3.111111,0,0,0,30,4,27,50.5,,,0,32.1666666667,0,0,0,18.3333333333,27.5,,,0,14.5,0,0,0,10.75,0,0,0,0,2774,151,10,141,0,1,5,4,26,106,9,0
201028031,2010,28031,MS,Mississippi,Covington County,19571,12451,6406,6045,32,4449,232,17,,7721,rural,South,East South Central,34,,413.796,437.7679,845,155,695,11,3,12.5,0,9.25,0,0,6.25,13.25,2,25,0,0,3.333333,0,0,0,36,5,32,52.25,,,0,32.5833333333,0,0,0,19.6666666667,28.25,,,0,14.75,0,0,0,10.875,0,0,0,0,3568,246,9,237,0,1,3,5,61,165,11,0
201128031,2011,28031,MS,Mississippi,Covington County,19575,12449,6405,6044,31,4461,235,16,,7706,rural,South,East South Central,34,,413.796,473.1786,845,155,695,9,3,9,0,7.5,0,0,4.5,10.5,2,25,0,0,3.555556,0,0,0,34,3,32,54,,,0,33,0,0,0,21,29,,,0,15,0,0,0,11,0,0,0,0,18656,848,47,801,0,12,14,21,476,305,20,0
201228031,2012,28031,MS,Mississippi,Covington County,19481,12377,6373,6004,31,4481,237,16,,7612,rural,South,East South Central,34,,413.796,508.5893,845,155,695,7,3,5.5,0,5.75,0,0,2.75,7.75,2,25,0,0,3.777778,0,0,0,41,4,38,63,6,57,0,37,0,0,0,26,38,4,34,0,22,0,0,0,16,0,0,0,0,2600,51,0,51,0,0,0,0,33,15,3,0
201328031,2013,28031,MS,Mississippi,Covington County,19442,12279,6267,6012,34,4481,256,18,,7490,rural,South,East South Central,34,,413.796,544,845,155,695,5,3,2,0,4,0,0,1,5,2,25,0,0,4,0,0,0,37,2,36,69,8,61,0,34,0,0,0,35,33,7,26,0,13,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201428031,2014,28031,MS,Mississippi,Covington County,19207,12131,6154,5977,35,4441,259,20,,7376,rural,South,East South Central,34,,413.796,544,,,,5,3,2,0,4,0,0,1,5,2,25,0,0,4,0,0,0,,,,50,4,46,0,29,0,0,0,21,25,,,0,11,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201528031,2015,28031,MS,Mississippi,Covington County,19148,12096,6132,5964,35,4451,261,22,,7327,rural,South,East South Central,34,,413.796,544,,,,5,3,2,0,4,0,0,1,5,2,25,0,0,4,0,0,0,,,,62,4,58,0,34,,0,1,27,38,,,0,17,,0,1,20,0,0,0,0,,,,,,,,,,,,
201628031,2016,28031,MS,Mississippi,Covington County,19240,12151,6182,5969,48,4502,259,19,,7323,rural,South,East South Central,34,,413.796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197028033,1970,28033,MS,Mississippi,DeSoto County,36063,20343,10400,9943,,6026,,,23,14294,suburban,South,East South Central,1,32820,476.279,0,,,,12,0,12,,,,,,4,0,4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197128033,1971,28033,MS,Mississippi,DeSoto County,36782,21019,10704,10315,,5741,,,24,15254,suburban,South,East South Central,1,32820,476.279,0,,,,12.625,0,12.875,,,,,,4.75,0,4.933333,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197228033,1972,28033,MS,Mississippi,DeSoto County,39857,23214,11776,11438,,5876,,,32,17306,suburban,South,East South Central,1,32820,476.279,0,,,,13.25,0,13.75,,,,,,5.5,0,5.866667,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197328033,1973,28033,MS,Mississippi,DeSoto County,45180,26872,13606,13266,,6347,,,39,20486,suburban,South,East South Central,1,32820,476.279,0,,,,13.875,0,14.625,,,,,,6.25,0,6.8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197428033,1974,28033,MS,Mississippi,DeSoto County,47523,28656,14494,14162,,6330,,,46,22280,suburban,South,East South Central,1,32820,476.279,0,,,,14.5,0,15.5,,,,,,7,0,7.733333,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197528033,1975,28033,MS,Mississippi,DeSoto County,48587,29588,14954,14634,,6163,,,47,23378,suburban,South,East South Central,1,32820,476.279,0,,,,15.125,0,16.375,,,,,,7.75,0,8.666667,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197628033,1976,28033,MS,Mississippi,DeSoto County,50022,30934,15663,15271,,6042,,,48,24844,suburban,South,East South Central,1,32820,476.279,0,,,,15.75,0,17.25,,,,,,8.5,0,9.6,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197728033,1977,28033,MS,Mississippi,DeSoto County,50969,31911,16176,15735,,5827,,,54,26030,suburban,South,East South Central,1,32820,476.279,0,,,,16.375,0,18.125,,,,,,9.25,0,10.53333,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3152,25,2,23,0,0,0,2,15,5,3,0
197828033,1978,28033,MS,Mississippi,DeSoto County,51877,32844,16668,16176,,5615,,,57,27172,suburban,South,East South Central,1,32820,476.279,3597.857,,,,17,0,19,,,,,,10,0,11.46667,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,51546,521,53,468,0,6,12,35,164,251,53,0
197928033,1979,28033,MS,Mississippi,DeSoto County,53094,34019,17285,16734,,5449,,,59,28511,suburban,South,East South Central,1,32820,476.279,3595.886,,,,19.4,0,20.4,,,,,,11.4,0,12.4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
198028033,1980,28033,MS,Mississippi,DeSoto County,54012,34855,17731,17124,,5335,,,60,29460,suburban,South,East South Central,1,32820,476.279,3593.914,,,,21.8,0,21.8,,,,,,12.8,0,13.33333,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,53889,716,62,654,5,18,19,20,293,286,74,1
198128033,1981,28033,MS,Mississippi,DeSoto County,54207,35182,17908,17274,,5191,,,76,29915,suburban,South,East South Central,1,32820,476.279,3591.943,,,,24.2,0,23.2,,,,,,14.2,0,14.26667,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,54286,484,20,464,2,7,4,7,190,205,69,0
198228033,1982,28033,MS,Mississippi,DeSoto County,54530,35575,18106,17469,,5059,,,91,30425,suburban,South,East South Central,1,32820,476.279,3589.971,,,,26.6,0,24.6,,,,,,15.6,0,15.2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3037,91,16,75,0,0,3,13,23,45,7,0
198328033,1983,28033,MS,Mississippi,DeSoto County,55183,36127,18385,17742,,4952,,,106,31069,suburban,South,East South Central,1,32820,476.279,3588,,,,29,3,26,,,,,,17,0,16.13333,10,0,0,0,0,0,,,,59,4,55,0,28,0,0,1,30,26,,,0,5,,0,1,20,0,0,0,0,3079,61,5,56,0,1,2,2,17,29,10,0
198428033,1984,28033,MS,Mississippi,DeSoto County,55568,36542,18592,17950,,4831,,,107,31604,suburban,South,East South Central,1,32820,476.279,3388.5,,,,30,3,27,,,,,,18.5,0,17.06667,11.9,0,0,0,0,0,,,,59,0,59,0,29,0,0,0,30,53,,,0,18,0,0,3,32,0,0,0,0,3041,81,9,72,1,0,4,4,27,40,5,0
198528033,1985,28033,MS,Mississippi,DeSoto County,57465,37945,19316,18629,,4835,,,128,32982,suburban,South,East South Central,1,32820,476.279,3189,,,,31,3,28,,,,,,20,2,18,13.8,0,0,0,0,0,,,,88,7,81,0,41,0,0,1,46,62,7,55,0,22,0,0,1,39,0,0,0,0,3059,60,5,55,0,0,2,3,15,31,9,0
198628033,1986,28033,MS,Mississippi,DeSoto County,58402,38837,19748,19089,,4788,,,137,33912,suburban,South,East South Central,1,32820,476.279,2780,,,,58,5,56,,,,,,37,1,36,15.7,0,0,0,0,0,,,,111,6,105,0,63,0,0,3,45,93,8,85,0,44,0,0,9,40,0,0,0,0,3036,99,5,94,2,0,1,2,38,47,9,0
198728033,1987,28033,MS,Mississippi,DeSoto County,61750,41322,21005,20317,,4939,,,161,36222,suburban,South,East South Central,1,32820,476.279,3359,,,,56,4,51,,,,,,32,3,29,17.6,0,0,0,0,0,,,,113,4,109,0,55,0,0,2,56,80,,,0,26,0,0,3,51,0,0,0,0,3400,63,1,62,0,0,0,1,17,39,6,0
198828033,1988,28033,MS,Mississippi,DeSoto County,63863,42950,21847,21103,,4985,,,174,37791,suburban,South,East South Central,1,32820,476.279,3051,,,,62,6,47,,,,,,13,3,10,19.5,0,4,0,0,0,,,,135,8,127,0,57,0,0,2,76,71,10,61,0,25,0,0,0,46,0,0,0,0,3494,58,1,57,0,0,1,0,16,39,2,0
198928033,1989,28033,MS,Mississippi,DeSoto County,66074,44608,22694,21914,,5018,,,194,39396,suburban,South,East South Central,1,32820,476.279,3129.156,,,,73.6,7.2,59.2,,,,,,17.8,3.4,14.4,21.4,0,3.857143,0,0,0,,,,145,12,133,0,68,0,0,2,75,99,11,88,0,44,0,0,0,55,0,0,0,0,3672,62,5,57,0,0,3,2,11,42,4,0
199028033,1990,28033,MS,Mississippi,DeSoto County,68620,46809,23813,22996,103,5135,198,96,,41277,suburban,South,East South Central,1,32820,476.279,3207.312,,,,85.2,8.4,71.4,0,47.8,0,0,35.6,22.6,3.8,18.8,23.3,0,3.714286,0,0,0,,,,164,11,153,0,79,0,0,2,83,108,11.5,96.5,0,50,0,0,0,58,0,0,0,0,3125,70,5,65,0,0,2,3,25,27,13,0
199128033,1991,28033,MS,Mississippi,DeSoto County,71358,48466,24620,23846,132,5315,254,106,,42659,suburban,South,East South Central,1,32820,476.279,3285.468,,,,96.8,9.6,83.6,0,59.2,0,0,39.4,27.4,4.2,23.2,25.2,0,3.571429,0,0,0,,,,185,13,172,0,89,0,0,1,95,117,12,105,0,56,0,0,0,61,0,0,0,0,3147,87,8,79,0,2,1,5,19,57,2,1
199228033,1992,28033,MS,Mississippi,DeSoto County,73888,49905,25340,24565,148,5503,291,111,,43852,suburban,South,East South Central,1,32820,476.279,3363.623,,,,108.4,10.8,95.8,0,70.6,0,0,43.2,32.2,4.6,27.6,27.1,0,3.428571,0,0,0,,,,187,16,171,0,93,0,0,1,93,156,13,143,0,78,0,0,0,78,0,0,0,0,3173,94,9,85,0,3,5,1,15,61,9,0
199328033,1993,28033,MS,Mississippi,DeSoto County,76921,51911,26283,25628,184,5736,340,130,,45521,suburban,South,East South Central,1,32820,476.279,3441.779,,,,120,12,108,0,82,0,0,47,37,5,32,29,0,3.285714,0,0,0,,,,184,14,170,0,89,0,0,1,94,130,12,118,0,64,0,0,0,66,0,0,0,0,,,,,,,,,,,,
199428033,1994,28033,MS,Mississippi,DeSoto County,80629,54228,27426,26802,220,5983,430,132,,47463,suburban,South,East South Central,1,32820,476.279,3519.935,,,,133.3333,12.33333,121.5,0,84.33334,0,0,55.66667,53.33333,6.166667,47.16667,31.58333,0,3.142857,0,0,0,,,,184,19,165,0,93,,0,2,89,115,12,103,0,61,,0,1,53,0,0,0,0,14005,366,32,334,1,4,12,15,70,217,47,0
199528033,1995,28033,MS,Mississippi,DeSoto County,84217,56643,28617,28026,259,6243,547,139,,49455,suburban,South,East South Central,1,32820,476.279,3598.091,,,,146.6667,12.66667,135,0,86.66666,0,0,64.33334,69.66666,7.333333,62.33333,34.16667,0,3,0,0,0,,,,180,17,163,0,97,0,0,1,82,135,18,117,0,80,,0,1,54,0,0,0,0,35187,1810,76,1734,0,6,32,38,226,1287,220,1
199628033,1996,28033,MS,Mississippi,DeSoto County,88550,59567,30047,29520,309,6540,701,157,,51860,suburban,South,East South Central,1,32820,476.279,3676.247,,,,160,13,148.5,0,89,0,0,73,86,8.5,77.5,36.75,0,2.857143,0,0,0,,,,220,9,211,0,114,,0,1,105,146,16,130,0,81,0,0,0,65,0,0,0,0,35433,1569,51,1518,0,0,27,24,193,1173,142,10
199728033,1997,28033,MS,Mississippi,DeSoto County,93282,62619,31520,31099,364,6867,883,177,,54328,suburban,South,East South Central,1,32820,476.279,3754.403,,,,173.3333,13.33333,162,0,91.33334,0,0,81.66666,102.3333,9.666667,92.66666,39.33333,0,2.714286,0,0,0,,,,233,11,222,0,125,,0,2,106,182,13,169,0,101,,0,2,79,0,0,0,0,35627,2057,154,1903,3,10,53,88,419,1359,118,7
199828033,1998,28033,MS,Mississippi,DeSoto County,98339,66062,33239,32823,422,7191,1179,190,,57080,suburban,South,East South Central,1,32820,476.279,3832.559,,,,186.6667,13.66667,175.5,0,93.66666,0,0,90.33334,118.6667,10.83333,107.8333,41.91667,0,2.571429,0,0,0,,,,252,16,236,0,141,,0,1,110,236,22,214,0,130,,0,2,104,0,0,0,0,17899,487,21,466,0,4,7,10,67,375,23,1
