index,yfips,year,county_name,total_pop,total_pop_15to64,female_pop_15to64,male_pop_15to64,asian_pop_15to64,black_pop_15to64,latino_pop_15to64,native_pop_15to64,other_pop_15to64,white_pop_15to64,total_jail_adm,total_jail_adm_dcrp,female_jail_adm_dcrp,male_jail_adm_dcrp,total_jail_pop,female_jail_pop,male_jail_pop,asian_jail_pop,black_jail_pop,latino_jail_pop,native_jail_pop,white_jail_pop,total_jail_pretrial,female_jail_pretrial,male_jail_pretrial,jail_from_state_prison,jail_from_other_state_prison,jail_from_state_jail,jail_from_other_state_jail,jail_from_fed,jail_from_ice,total_jail_pop_dcrp,female_jail_pop_dcrp,male_jail_pop_dcrp,total_prison_pop,female_prison_pop,male_prison_pop,asian_prison_pop,black_prison_pop,latino_prison_pop,native_prison_pop,other_prison_pop,white_prison_pop,total_prison_adm,female_prison_adm,male_prison_adm,asian_prison_adm,black_prison_adm,latino_prison_adm,native_prison_adm,other_prison_adm,white_prison_adm,num_facilites,num_employees,confined_pop,capacity,ucr_population,index_crime,violent_crime,property_crime,murder_crime,rape_crime,robbery_crime,agr_assault_crime,burglary_crime,larceny_crime,mv_theft_crime,arson_crime,asian_jail_pop_rate,female_jail_pop_rate,female_jail_adm_dcrp_rate,female_jail_pretrial_rate,female_jail_pop_dcrp_rate,female_prison_pop_rate,female_prison_adm_rate,male_jail_adm_dcrp_rate,male_jail_pop_rate,male_jail_pretrial_rate,male_jail_pop_dcrp_rate,male_prison_pop_rate,male_prison_adm_rate,asian_prison_pop_rate,asian_prison_adm_rate,other_prison_pop_rate,other_prison_adm_rate,white_jail_pop_rate,white_prison_pop_rate,white_prison_adm_rate,black_jail_pop_rate,black_prison_pop_rate,black_prison_adm_rate,latino_jail_pop_rate,latino_prison_pop_rate,latino_prison_adm_rate,native_jail_pop_rate,native_prison_pop_rate,native_prison_adm_rate,total_jail_adm_rate,total_jail_adm_dcrp_rate,total_jail_pop_rate,total_jail_pop_dcrp_rate,total_jail_pretrial_rate,total_prison_pop_rate,total_prison_adm_rate,total_jail_pop_v2,total_jail_pop_v2_rate
969,199928041,1999,Greene,13229,9201,3633,5568,6,2670,72,7,,6446,315.5882,,,,30,3,32,0,0,0,0,6.5,4.882353,0,4.882353,5,0,0,0,0,0,,,,26,,,0,12,0,0,0,14,20,,,0,5,0,0,0,15,1,452,2134,2306,1118,0,0,0,0,0,0,0,0,0,0,0,0,82.57638315,,0,,,,,574.7126437,87.6859375,,,,0,0,,,100.8377288,217.1889544,232.7024511,0,449.4382022,187.2659176,0,0,0,0,0,0,3429.933703,,326.0515161,,53.0632866,282.5779807,217.3676774,30,326.0515161
970,200028041,2000,Greene,13295,9292,3658,5634,9,2715,86,26,,6456,323.8235,360,20,340,27,3,28.5,0,0,0,0,6.583333,5.235294,0,5.235294,5.333333,0,0,0,0,0,11,1,10,28.08333333,,,0,12.83333333,0,0,0,15.25,24,,,0,12,0,0,0,12,1,452,2134,2306,1026,0,0,0,0,0,0,0,0,0,0,0,0,82.01202843,546.7468562,0,27.33734281,,,6034.788782,505.857295,92.92321619,177.4937877,,,0,0,,,101.9723203,236.2143742,185.8736059,0,472.6826273,441.9889503,0,0,0,0,0,0,3484.970943,3874.300474,290.5725355,118.3814034,56.34195006,302.2313101,258.2866982,27,290.5725355
971,200128041,2001,Greene,13231,9250,3674,5576,8,2633,85,26,,6498,332.0588,514,80,434,24,3,25,0,0,0,0,6.666667,5.588235,0,5.588235,5.666667,0,0,0,0,0,19,2,17,30.16666667,,,0,13.66666667,0,0,0,16.5,30,,,0,17,0,0,0,13,1,452,2134,2306,1031,0,0,0,0,0,0,0,0,0,0,0,0,81.65487207,2177.463255,0,54.43658138,,,7783.357245,448.3500717,100.2194225,304.8780488,,,0,0,,,102.5956756,253.9242844,200.0615574,0,519.0530448,645.6513483,0,0,0,0,0,0,3589.824865,5556.756757,259.4594595,205.4054054,60.41335135,326.1261262,324.3243243,24,259.4594595
972,200228041,2002,Greene,13258,9294,3635,5659,9,2724,83,28,,6450,340.2941,417,128,289,21,3,21.5,0,0,0,0,6.75,5.941176,0,5.941176,6,0,0,0,0,0,25,3,22,32.25,,,0,14.5,0,0,0,17.75,38,,,0,13,0,0,0,25,1,452,2134,2306,1035,0,0,0,0,0,0,0,0,0,0,0,0,82.53094911,3521.320495,0,82.53094911,,,5106.909348,379.9257819,104.9863227,388.7612652,,,0,0,,,104.6511628,275.1937984,387.5968992,0,532.3054332,477.2393539,0,0,0,0,0,0,3661.438563,4486.765655,225.9522272,268.9907467,63.92485474,346.9980633,408.865935,21,225.9522272
973,200328041,2003,Greene,13323,9398,3664,5734,8,2763,86,31,,6510,348.5294,515,35,480,18,3,18,0,0,0,0,6.833333,6.294117,0,6.294117,6.333333,0,0,0,0,0,21,3,18,34.33333333,,,0,15.33333333,0,0,0,19,30,,,0,10,0,0,0,20,1,452,2134,2306,996,0,0,0,0,0,0,0,0,0,0,0,0,81.87772926,955.2401747,0,81.87772926,,,8371.119637,313.9169864,109.7683467,313.9169864,,,0,0,,,104.9667127,291.858679,307.2196621,0,554.9523464,361.9254434,0,0,0,0,0,0,3708.548627,5479.889338,191.5301128,223.4517983,66.97294105,365.3259558,319.2168546,18,191.5301128
974,200428041,2004,Greene,13155,9280,3581,5699,8,2742,82,35,,6413,356.7647,905,221,684,15,3,14.5,0,0,0,0,6.916667,6.647059,0,6.647059,6.666667,0,0,0,0,0,22,2,20,36.41666667,,,0,16.16666667,0,0,0,20.25,30,,,0,9.75,0,0,0,19.25,1,452,2134,2306,1019,0,0,0,0,0,0,0,0,0,0,0,0,83.77548171,6171.460486,0,55.85032114,,,12002.10563,254.4306019,116.6355325,350.9387612,,,0,0,,,107.8538438,315.7648526,300.1715266,0,589.5939705,355.5798687,0,0,0,0,0,0,3844.447198,9752.155172,161.637931,237.0689655,71.62779095,392.420977,323.2758621,15,161.637931
975,200528041,2005,Greene,13201,9241,3587,5654,14,2721,79,24,,6403,365,894,219,676,12,3,11,0,7,0,0,7,7,0,7,7,0,1,0,0,0,24,2,22,38.5,,,0,17,0,0,0,21.5,30,,,0,9.5,0,0,0,18.5,1,452,2134,2306,1024,0,0,0,0,0,0,0,0,0,0,0,0,83.63534987,6105.380541,0,55.75689992,,,11956.13725,194.5525292,123.8061549,389.1050584,,,0,0,,,109.3237545,335.7801031,288.9270654,257.2583609,624.770305,349.1363469,0,0,0,0,0,0,3949.788984,9674.277676,129.8560762,259.7121524,75.74937777,416.6215778,324.6401905,12,129.8560762
976,200628041,2006,Greene,13135,9100,3590,5510,15,2581,73,28,,6403,323.75,884,216,667,12.5,3,9.875,0,7,0,0,6.375,7,0,7,7,0,1.125,0,0,0,29,4,25,40.58333333,,,0,17.83333333,0,0,0,22.75,30,,,0,9.25,0,0,0,17.75,1,452,2134,2306,1003,0,0,0,0,0,0,0,0,0,0,0,0,83.56545961,6016.713092,0,111.4206128,,,12105.26316,179.2196007,127.0417423,453.7205082,,,0,0,,,99.56270498,355.3022021,277.213806,271.2127083,690.9466614,358.3882216,0,0,0,0,0,0,3557.692308,9714.285714,137.3626374,318.6813187,76.92307692,445.9706959,329.6703297,12.5,137.3626374
977,200728041,2007,Greene,13776,9647,3635,6012,14,2848,87,31,,6667,282.5,873,214,659,13,3,8.75,0,7,0,0,5.75,7,0,7,7,0,1.25,0,0,0,17,4,17,42.66666667,,,0,18.66666667,0,0,0,24,30,,,0,9,0,0,0,17,1,452,2134,2306,993,0,0,0,0,0,0,0,0,0,0,0,0,82.53094911,5887.207703,0,110.0412655,,,10961.41051,145.5422488,116.4337991,282.7677977,,,0,0,,,86.24568772,359.9820009,254.9872506,245.7865169,655.4307117,316.011236,0,0,0,0,0,0,2928.371514,9049.445423,134.7569192,176.2205867,72.56141806,442.2791196,310.977506,13,134.7569192
978,200828041,2008,Greene,14293,10115,3718,6397,14,3141,90,32,,6838,241.25,862,212,651,13.5,3,7.625,0,7,0,0,5.125,7,0,7,7,0,1.375,0,0,0,20,5,15,44.75,,,0,19.5,0,0,0,25.25,30,,,0,8.75,0,0,0,16.25,1,452,2134,2306,12566,34,9,25,2,1,2,4,15,8,1,1,0,80.68854223,5701.990317,0,134.4809037,,,10176.6453,119.1964984,109.4262936,234.4849148,,,0,0,,,74.94881544,369.2600175,237.6425856,222.8589621,620.8213945,278.5737026,0,0,0,0,0,0,2385.071676,8521.997034,133.4651508,197.7261493,69.20415225,442.412259,296.5892239,13.5,133.4651508
979,200928041,2009,Greene,14449,10179,3719,6460,14,3125,87,34,,6919,200,852,209,642,14,3,6.5,0,7,0,0,4.5,7,0,7,7,0,1.5,0,0,0,28,3,25,46.83333333,,,0,20.33333333,0,0,0,26.5,30,,,0,8.5,0,0,0,15.5,1,452,2134,2306,13288,35,11,24,0,0,0,11,9,13,0,2,0,80.66684593,5619.790266,0,80.66684593,,,9938.080495,100.619195,108.3591331,386.996904,,,0,0,,,65.03830033,383.0033242,224.0208123,224,650.6666666,272,0,0,0,0,0,0,1964.829551,8370.173887,137.5380686,275.0761371,68.76903429,460.0975865,294.7244327,14,137.5380686
980,201028041,2010,Greene,14395,10182,3722,6460,14,3078,88,34,,6968,158.75,841,207,634,14.5,3,5.375,0,7,0,0,3.875,7,0,7,7,0,1.625,0,0,0,30,2,28,48.91666667,,,0,21.16666667,0,0,0,27.75,30,,,0,8.25,0,0,0,14.75,1,452,2134,2306,13959,54,7,47,0,0,1,6,10,31,6,0,0,80.60182697,5561.526061,0,53.73455132,,,9814.241486,83.20433437,108.3591331,433.4365325,,,0,0,,,55.61136625,398.2491389,211.6819747,227.4204029,687.6759802,268.0311891,0,0,0,0,0,0,1559.123944,8259.673934,142.4081713,294.6375958,68.74877234,480.4229687,294.6375958,14.5,142.4081713
981,201128041,2011,Greene,14392,10185,3718,6467,15,3092,87,34,,6957,117.5,692,185,507,15,3,4.25,0,7,0,0,3.25,7,0,7,7,0,1.75,0,0,0,21,3,18,51,,,0,22,0,0,0,29,30,,,0,8,0,0,0,14,1,452,2134,2306,14011,50,11,39,0,0,3,8,10,25,3,1,0,80.68854223,4975.793437,0,80.68854223,,,7839.802072,65.71826195,108.2418432,278.3361682,,,0,0,,,46.71553831,416.8463418,201.236165,226.3906856,711.5135834,258.7322122,0,0,0,0,0,0,1153.657339,6794.305351,147.275405,206.185567,68.72852234,500.736377,294.55081,15,147.275405
982,201228041,2012,Greene,14327,10148,3714,6434,17,3095,95,33,,6908,76.25,577,158,419,15.5,3,3.125,0,7,0,0,2.625,7,0,7,7,0,1.875,0,0,0,20,5,15,53,0,53,0,27,0,0,0,26,30,,,0,15,0,0,0,15,1,452,2134,2306,13929,30,3,27,0,0,0,3,10,11,6,0,0,80.77544426,4254.173398,0,134.6257404,0,,6512.27852,48.57009636,108.7970159,233.1364625,823.7488343,,0,0,,,37.99942096,376.3752171,217.1395483,226.1712439,872.3747981,484.6526656,0,0,0,0,0,0,751.3795822,5685.849428,152.7394561,197.0831691,68.97910918,522.2703981,295.6247536,15.5,152.7394561
983,201328041,2013,Greene,14338,10156,3661,6495,19,3160,92,32,,6853,35,577,158,419,16,3,2,0,7,0,0,2,7,0,7,7,0,2,0,0,0,16,4,12,56,,,0,33,0,0,0,23,24,6,18,0,12,0,0,0,12,1,452,2134,2306,13849,20,13,7,2,2,2,7,0,7,0,0,0,81.94482382,4315.760721,0,109.2597651,,163.8896476,6451.116243,30.79291763,107.7752117,184.7575058,,277.1362587,0,0,,,29.18429885,335.6194367,175.1057931,221.5189873,1044.303797,379.7468354,0,0,0,0,0,0,344.6238677,5681.370618,157.5423395,157.5423395,68.92477353,551.3981883,236.3135093,16,157.5423395
984,201428041,2014,Greene,14292,10092,3634,6458,18,3175,96,33,,6770,35,,,,16,3,2,0,7,0,0,2,7,0,7,7,0,2,0,0,0,,,,43,0,43,0,28,0,0,0,15,18,,,0,10,0,0,0,8,1,452,2134,2306,13761,73,15,58,0,2,0,13,20,34,3,1,0,82.55365988,,0,,0,,,30.96934035,108.3926912,,665.8408176,,0,0,,,29.54209749,221.5657312,118.16839,220.4724409,881.8897638,314.9606299,0,0,0,0,0,0,346.8093539,,158.5414189,,69.36187079,426.0800634,178.3590963,16,158.5414189
985,201528041,2015,Greene,14341,10083,3667,6416,17,3193,102,37,,6734,35,,,,16,3,2,0,7,0,0,2,7,0,7,7,0,2,0,0,0,,,,52,,,0,24,0,0,0,28,29,,,0,8,0,0,0,21,1,452,2134,2306,,,,,,,,,,,,,0,81.81074448,,0,,,,,31.17206983,109.1022444,,,,0,0,,,29.7000297,415.8004158,311.8503119,219.2295647,751.6442217,250.5480739,0,0,0,0,0,0,347.118913,,158.6829317,,69.4237826,515.7195279,287.6128136,16,158.6829317
986,201628041,2016,Greene,13543,9333,3638,5695,20,2695,100,33,,6485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,452,2134,2306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
987,197028043,1970,Grenada,19869,11378,6101,5277,,4302,,,7,7069,0,,,,10,1,11,,,,,,7,1,6,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,16.39075561,,16.39075561,,,,,208.4517718,113.7009665,,,,,,,,,,,,,,,,,,,,0,,87.88890842,,61.52223589,,,10,87.88890842
988,197128043,1971,Grenada,19973,11508,6152,5356,,4337,,,7,7164,0,,,,13,1,14.25,,,,,,7.25,1,6.25,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,16.25487646,,16.25487646,,,,,266.0567588,116.6915609,,,,,,,,,,,,,,,,,,,,0,,112.964894,,62.99965242,,,13,112.964894
989,197228043,1972,Grenada,19587,11336,6046,5290,,4264,,,10,7062,0,,,,16,1,17.5,,,,,,7.5,1,6.5,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,16.53986107,,16.53986107,,,,,330.8128544,122.8733459,,,,,,,,,,,,,,,,,,,,0,,141.1432604,,66.16090332,,,16,141.1432604
990,197328043,1973,Grenada,20094,11747,6260,5487,,4417,,,12,7318,0,,,,19,1,20.75,,,,,,7.75,1,6.75,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,15.97444089,,15.97444089,,,,,378.1665755,123.0180426,,,,,,,,,,,,,,,,,,,,0,,161.7434239,,65.97429131,,,19,161.7434239
991,197428043,1974,Grenada,20282,11957,6372,5585,,4497,,,14,7446,0,,,,22,1,24,,,,,,8,1,7,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,15.69365976,,15.69365976,,,,,429.7224709,125.3357207,,,,,,,,,,,,,,,,,,,,0,,183.9926403,,66.90641465,,,22,183.9926403
992,197528043,1975,Grenada,20081,11890,6332,5558,,4472,,,16,7402,0,,,,25,1,27.25,,,,,,8.25,1,7.25,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,15.79279848,,15.79279848,,,,,490.2842749,130.4426053,,,,,,,,,,,,,,,,,,,,0,,210.2607233,,69.38603869,,,25,210.2607233
993,197628043,1976,Grenada,20031,11924,6336,5588,,4499,,,18,7407,0,,,,28,1,30.5,,,,,,8.5,1,7.5,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,15.78282828,,15.78282828,,,,,545.8124553,134.2161775,,,,,,,,,,,,,,,,,,,,0,,234.82053,,71.28480376,,,28,234.82053
994,197728043,1977,Grenada,20465,12293,6524,5769,,4649,,,20,7624,0,,,,31,1,33.75,,,,,,8.75,1,7.75,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12840,250,7,243,1,1,1,4,94,140,9,0,,15.32801962,,15.32801962,,,,,585.0234009,134.3387069,,,,,,,,,,,,,,,,,,,,0,,252.1760351,,71.1787196,,,31,252.1760351
995,197828043,1978,Grenada,21008,12738,6753,5985,,4829,,,23,7886,2242.143,,,,34,1,37,,,,,,9,1,8,19,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12500,368,44,324,1,1,5,37,131,186,7,0,,14.80823338,,14.80823338,,,,,618.2121972,133.6675021,,,,,,,,,,,,,,,,,,,,17602.00188,,266.9178835,,70.65473387,,,34,266.9178835
996,197928043,1979,Grenada,21079,12867,6813,6054,,4893,,,26,7948,2186.114,,,,30.6,1.2,32.6,,,,,,9.4,1.083333,8.3,16.2,0,2.041667,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,17.61338617,,15.90096874,,,,,538.4869508,137.0994384,,,,,,,,,,,,,,,,,,,,16990.08316,,237.8176731,,73.0551022,,,30.6,237.8176731
997,198028043,1980,Grenada,21103,12893,6819,6074,,4954,,,26,7913,2130.086,,,,27.2,1.4,28.2,,,,,,9.8,1.166667,8.6,13.4,0,2.083333,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11469,514,36,478,0,3,8,25,142,324,10,2,,20.53086963,,17.10906291,,,,,464.2739546,141.5870925,,,,,,,,,,,,,,,,,,,,16521.2596,,210.9671915,,76.01023811,,,27.2,210.9671915
998,198128043,1981,Grenada,21114,12919,6828,6091,,4982,,,28,7909,2074.057,,,,23.8,1.6,23.8,,,,,,10.2,1.25,8.9,10.6,0,2.125,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11554,513,51,462,0,4,8,39,184,262,14,2,,23.43292326,,18.30697129,,,,,390.7404367,146.1172221,,,,,,,,,,,,,,,,,,,,16054.31535,,184.2247852,,78.95347937,,,23.8,184.2247852
999,198228043,1982,Grenada,20912,12803,6764,6039,,4947,,,29,7827,2018.029,,,,20.4,1.8,19.4,,,,,,10.6,1.333333,9.2,7.8,0,2.166667,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11649,462,66,396,7,4,6,49,121,259,16,0,,26.6114725,,19.71219692,,,,,321.2452393,152.3431032,,,,,,,,,,,,,,,,,,,,15762.15731,,159.3376552,,82.79309537,,,20.4,159.3376552
1000,198328043,1983,Grenada,20979,12834,6774,6060,,4972,,,31,7831,1962,,,,17,2,15,,,,,,11,1.416667,9.5,5,0,2.208333,0,0,0,,,,48,,,0,45,0,0,3,,5,,,0,5,0,0,0,0,0,0,0,0,11813,568,68,500,3,3,7,55,167,321,10,2,,29.52465309,,20.91330086,,,,,247.5247525,156.7656766,,,,,,9677.419355,0,,,0,,905.0683829,100.5631537,,,,,,,15287.51753,,132.4606514,,85.70983326,374.0065451,38.95901512,17,132.4606514
1001,198428043,1984,Grenada,21184,12959,6835,6124,,5030,,,32,7897,1774.6,,,,20.6,1.833333,19,,,,,,11,1.5,9.8,5.4,0,2.25,0,0,0,,,,46,4,42,0,40,0,0,0,6,23,,,0,15,0,0,1,7,0,0,0,0,12850,609,107,502,4,6,6,91,144,332,25,1,,26.82272129,,21.94586686,,58.52231163,,,310.2547355,160.0261267,,685.8262573,,,,0,3125,,75.97821958,88.64125617,,795.2286282,298.2107356,,,,,,,13693.95787,,158.9628829,,84.88309283,354.9656609,177.4828305,20.6,158.9628829
1002,198528043,1985,Grenada,21483,13138,6928,6210,,5110,,,35,7993,1587.2,,,,24.2,1.666667,23,,,,,,11,1.583333,10.1,5.8,0,2.291667,0,0,0,,,,65,,,0,57,0,0,0,8,35,,,0,30,0,0,0,5,0,0,0,0,12925,515,62,453,2,4,5,51,144,282,25,2,,24.05697171,,22.85411374,,,,,370.3703704,162.6409018,,,,,,0,0,,100.0875766,62.55473539,,1115.459883,587.0841487,,,,,,,12080.98645,,184.1985081,,83.72659461,494.7480591,266.402801,24.2,184.1985081
1003,198628043,1986,Grenada,21204,13009,6847,6162,,5076,,,37,7896,1399.8,,,,27.8,1.5,27,,,,,,11,1.666667,10.4,6.2,0,2.333333,0,0,0,,,,64,4,60,0,53,0,0,0,11,39,,,0,23,0,0,0,16,0,0,0,0,12988,506,97,409,0,0,3,94,123,254,30,2,,21.9074047,,24.34156565,,58.41974587,,,438.1694255,168.7763713,,973.7098345,,,,0,0,,139.3110436,202.6342452,,1044.129236,453.1126872,,,,,,,10760.24291,,213.6982089,,84.55684526,491.9670997,299.7924514,27.8,213.6982089
1004,198728043,1987,Grenada,21315,13114,6898,6216,,5136,,,36,7942,1212.4,,,,31.4,1.333333,31,,,,,,11,1.75,10.7,6.6,0,2.375,0,0,0,,,,66,,,0,58,0,0,0,8,28,0,28,0,23,0,0,0,5,0,0,0,0,10870,773,107,666,1,2,7,97,212,419,31,4,,19.32926935,,25.36967237,,,0,,498.7129987,172.1364221,,,450.4504505,,,0,0,,100.7302946,62.95643415,,1129.283489,447.8193146,,,,,,,9245.081592,,239.4387677,,83.87982309,503.2789385,213.512277,31.4,239.4387677
1005,198828043,1988,Grenada,21546,13279,6985,6294,,5224,,,38,8017,1025,,,,35,1.166667,35,,,,,,11,1.833333,11,7,0,2.416667,0,0,0,,,,75,,,0,63,0,0,0,12,34,0,34,0,24,0,0,0,10,0,0,0,0,10880,874,185,689,3,7,28,147,178,477,29,5,,16.70246242,,26.24671439,,,0,,556.0851605,174.7696219,,,540.197013,,,0,0,,149.6819259,124.7349383,,1205.972435,459.4180704,,,,,,,7718.954741,,263.5740643,,82.83756307,564.8015664,256.0433768,35,263.5740643
1006,198928043,1989,Grenada,21574,13297,6989,6308,,5246,,,41,8010,993,,,,25,1,21,,,,,,16,1.916667,16,19.45455,0,2.458333,0,0,0,,,,73,,,0,64,0,0,0,9,56,,,0,50,0,0,0,6,0,0,0,0,11035,860,173,687,1,6,26,140,142,496,47,2,,14.3081986,,27.42405208,,,,,332.9105897,253.6461636,,,,,,0,0,,112.3595506,74.90636704,,1219.977125,953.1071292,,,,,,,7467.849891,,188.0123336,,120.3278935,548.9960141,421.1476273,25,188.0123336
1007,199028043,1990,Grenada,21608,13431,7053,6378,19,5302,41,18,,8051,875,,,,25,2,20,0,20,0,0,2,14,2,12,31.90909,0,2.5,0,0,0,,,,73,,,0,66,0,0,0,7,47,,,0,41.5,0,0,0,5.5,0,0,0,0,10864,848,133,715,0,2,11,120,157,510,46,2,0,28.35672763,,28.35672763,,,,,313.5779241,188.1467545,,,,0,0,,,24.84163458,86.94572103,68.31449509,377.2161449,1244.813278,782.7235006,0,0,0,0,0,0,6514.779242,,186.1365498,,104.2364679,543.5187253,349.9367136,25,186.1365498
1008,199128043,1991,Grenada,21874,13586,7140,6446,22,5376,40,19,,8129,875,,,,29,3,24,0,24,0,0,3,22,2,20,44.36364,0,2.541667,0,0,0,,,,80,5,75,0,73,0,0,0,7,38,5,33,0,33,0,0,0,5,0,0,0,0,10943,1052,192,860,1,10,22,159,195,622,43,0,0,42.01680672,,28.01120448,,70.0280112,70.0280112,,372.3239218,310.2699348,,1163.512256,511.9453925,0,0,,,36.90490835,86.11145282,61.50818059,446.4285714,1357.886905,613.8392857,0,0,0,0,0,0,6440.453408,,213.4550272,,161.9314,588.8414544,279.6996909,29,213.4550272
1009,199228043,1992,Grenada,22093,13681,7188,6493,23,5448,43,18,,8149,911.0317,,,,27,2,21,0,20,0,0,3,14,2,12,56.81818,0,2.583333,0,0,0,,,,92,9,83,0,85,0,0,0,7,62,4,58,0,54,0,0,0,8,0,0,0,0,11035,1128,230,898,2,11,40,177,257,606,31,4,0,27.82415136,,27.82415136,,125.2086811,55.64830273,,323.4252272,184.8144155,,1278.299707,893.269675,0,0,,,36.81433305,85.90011044,98.17155479,367.1071953,1560.20558,991.1894273,0,0,0,0,0,0,6659.101674,,197.3539946,,102.3317009,672.4654631,453.1832468,27,197.3539946
1010,199328043,1993,Grenada,22370,13869,7260,6609,26,5543,41,20,,8239,947.0635,,,,52,3,49,0,10,0,0,6.714286,6,2,4,69.27273,0,2.625,0,0,0,,,,107,8,99,0,96,0,0,0,11,68,6,62,0,55,0,0,0,13,0,0,0,0,,,,,,,,,,,,,0,41.32231405,,27.54820937,,110.1928375,82.6446281,,741.4132244,60.52352852,,1497.957331,938.1146921,0,0,,,81.49394344,133.5113485,157.7861391,180.4077215,1731.914126,992.242468,0,0,0,0,0,0,6828.635806,,374.9369097,,43.26195111,771.5047949,490.3021126,52,374.9369097
1011,199428043,1994,Grenada,22409,13930,7279,6651,28,5583,37,19,,8263,983.0952,,,,70,6,63.33333,0,28,0,0,10.42857,18.5,3.666667,14.83333,81.72727,0,2.666667,0,0,0,,,,127,9,118,0,110,0,0,0,17,76,6,70,0,62,0,0,0,14,0,0,0,0,11251,1141,200,941,2,3,32,163,257,634,50,0,0,82.42890507,,50.37322434,,123.6433576,82.42890507,,952.2377086,223.0240565,,1774.169298,1052.473312,0,0,,,126.2080358,205.7364153,169.4299891,501.522479,1970.266882,1110.514061,0,0,0,0,0,0,7057.395549,,502.5125628,,132.8068916,911.701364,545.5850682,70,502.5125628
1012,199528043,1995,Grenada,22629,14092,7376,6716,28,5659,41,16,,8348,1019.127,,,,88,9,77.66666,0,46,0,0,14.14286,31,5.333333,25.66667,94.18182,0,2.708333,0,0,0,,,,124,6,118,,101,0,0,1,22,67,,,,48,0,0,1,18,0,0,0,0,11570,797,148,649,3,3,35,107,177,422,50,0,0,122.0173536,,72.30657538,,81.34490239,,,1156.442228,382.1719774,,1756.998213,,,,,,169.4161476,263.5361763,215.6205079,812.8644637,1784.767627,848.2063969,0,0,0,0,0,0,7231.9543,,624.4677831,,219.9829691,879.9318762,475.4470622,88,624.4677831
1013,199628043,1996,Grenada,22877,14276,7465,6811,32,5745,41,17,,8441,1055.159,,,,106,12,92,0,64,0,0,17.85714,43.5,7,36.5,106.6364,0,2.75,0,0,0,,,,128,6,122,0,100,0,0,0,28,88,4,84,0,65,0,0,0,23,0,0,0,0,11651,970,102,868,2,8,16,76,240,543,80,5,0,160.7501674,,93.77093101,,80.37508372,53.58338915,,1350.75613,535.8978124,,1791.220085,1233.299075,0,0,,,211.5524227,331.7142519,272.479564,1114.012185,1740.644038,1131.418625,0,0,0,0,0,0,7391.138975,,742.5049033,,304.7072009,896.6096946,616.419165,106,742.5049033
1014,199728043,1997,Grenada,23077,14474,7567,6907,40,5829,50,18,,8537,1091.19,,,,124,15,106.3333,0,82,0,0,21.57143,56,8.666667,47.33333,119.0909,0,2.791667,0,0,0,,,,120,9,111,0,97,0,0,0,23,67,10,57,0,52,0,0,0,15,0,0,0,0,11715,965,104,861,2,5,24,73,244,551,64,2,0,198.2291529,,114.5324039,,118.9374917,132.1527686,,1539.500507,685.295063,,1607.065296,825.2497466,0,0,,,252.6816212,269.4154855,175.7057514,1406.759307,1664.093326,892.0912678,0,0,0,0,0,0,7538.966423,,856.7085809,,386.9006494,829.0728202,462.8989913,124,856.7085809
1015,199828043,1998,Grenada,23187,14570,7623,6947,40,5866,49,17,,8598,1127.222,,,,142,18,120.6667,0,100,0,0,25.28572,68.5,10.33333,58.16667,131.5455,0,2.833333,0,0,0,,,,117,7,110,0,95,0,0,0,22,93,5,88,0,74,0,0,0,19,0,0,0,0,22645,1073,90,983,4,5,20,61,271,642,68,2,0,236.1275089,,135.5546373,,91.82736455,65.59097468,,1736.961278,837.2919246,,1583.417302,1266.733842,0,0,,,294.0883926,255.8734589,220.9816236,1704.739175,1619.502216,1261.506989,0,0,0,0,0,0,7736.595745,,974.6053535,,470.1441318,803.0199039,638.2978723,142,974.6053535
