yfips,year,fips,state,county_name,total_pop,total_pop_15to64,female_pop_15to64,male_pop_15to64,asian_pop_15to64,black_pop_15to64,latino_pop_15to64,native_pop_15to64,other_pop_15to64,white_pop_15to64,urbanicity,region,division,commuting_zone,metro_area,land_area,total_jail_adm,total_jail_adm_dcrp,female_jail_adm_dcrp,male_jail_adm_dcrp,total_jail_pop,female_jail_pop,male_jail_pop,asian_jail_pop,black_jail_pop,latino_jail_pop,native_jail_pop,white_jail_pop,total_jail_pretrial,female_jail_pretrial,male_jail_pretrial,jail_from_state_prison,jail_from_other_state_prison,jail_from_state_jail,jail_from_other_state_jail,jail_from_fed,jail_from_ice,total_jail_pop_dcrp,female_jail_pop_dcrp,male_jail_pop_dcrp,total_prison_pop,female_prison_pop,male_prison_pop,asian_prison_pop,black_prison_pop,latino_prison_pop,native_prison_pop,other_prison_pop,white_prison_pop,total_prison_adm,female_prison_adm,male_prison_adm,asian_prison_adm,black_prison_adm,latino_prison_adm,native_prison_adm,other_prison_adm,white_prison_adm,num_facilites,num_employees,confined_pop,capacity,ucr_population,index_crime,violent_crime,property_crime,murder_crime,rape_crime,robbery_crime,agr_assault_crime,burglary_crime,larceny_crime,mv_theft_crime,arson_crime
198628143,1986,28143,MS,Tunica County,8704,4817,2589,2228,,3423,,,6,1388,suburban,South,East South Central,1,32820,454.675,648.4,,,,30,0,26.4,,,,,,3.4,0,4.6,16.8,0,0,0,0,0,,,,39,,,0,37,0,0,2,,32,,,0,25,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198728143,1987,28143,MS,Tunica County,8550,4768,2568,2200,,3409,,,6,1353,suburban,South,East South Central,1,32820,454.675,683.2,,,,30,0,25.2,,,,,,4.2,0,4.8,16.4,0,0,0,0,0,,,,34,0,34,0,32,0,0,2,,33,0,33,0,28,0,0,0,5,0,0,0,0,,,,,,,,,,,,
198828143,1988,28143,MS,Tunica County,8180,4588,2476,2112,,3295,,,7,1286,suburban,South,East South Central,1,32820,454.675,718,,,,30,0,24,,,,,,5,0,5,16,0,0,0,0,0,,,,40,,,0,35,0,0,0,5,28,,,0,24,0,0,0,4,0,0,0,0,,,,,,,,,,,,
198928143,1989,28143,MS,Tunica County,8332,4686,2537,2149,,3386,,,6,1294,suburban,South,East South Central,1,32820,454.675,783.1177,,,,31.6,0,24.4,,,,,,4.2,0,4.2,14.4,0,0,0,0,0,,,,47,,,0,44,0,0,3,,32,,,0,31,0,0,1,,0,0,0,0,,,,,,,,,,,,
199028143,1990,28143,MS,Tunica County,8167,4642,2520,2122,3,3341,41,0,,1257,suburban,South,East South Central,1,32820,454.675,848.2353,,,,33.2,0,24.8,0,24.2,0,0,4.6,3.4,0,3.4,12.8,0,0,0,0,0,,,,42,0,42,0,39,0,0,3,,30.5,,,0,29.5,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199128143,1991,28143,MS,Tunica County,8186,4721,2549,2172,3,3382,31,0,,1305,suburban,South,East South Central,1,32820,454.675,913.353,,,,34.8,0,25.2,0,25.8,0,0,5.4,2.6,0,2.6,11.2,0,0,0,0,0,,,,56,5,51,0,52,0,0,0,4,29,,,0,28,0,0,1,,0,0,0,0,8223,0,0,0,0,0,0,0,0,0,0,0
199228143,1992,28143,MS,Tunica County,8268,4800,2581,2219,3,3428,36,0,,1333,suburban,South,East South Central,1,32820,454.675,978.4706,,,,36.4,0,25.6,0,27.4,0,0,6.2,1.8,0,1.8,9.6,0,0,0,0,0,,,,41,,,0,38,0,0,3,,15,,,0,12,0,0,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199328143,1993,28143,MS,Tunica County,8463,4965,2664,2301,5,3527,39,0,,1394,suburban,South,East South Central,1,32820,454.675,1043.588,,,,38,12,26,0,29,0,0,7,1,0,1,8,0,0,0,1,0,,,,35,,,0,31,0,0,0,4,15,0,15,0,11,0,0,0,4,0,0,0,0,,,,,,,,,,,,
199428143,1994,28143,MS,Tunica County,8736,5190,2774,2416,5,3671,42,0,,1472,suburban,South,East South Central,1,32820,454.675,1108.706,,,,41.16667,11.83333,29.33333,0,31.5,0,0,7.666667,6.333333,0,6,7.875,0,0,0,0,0,,,,33,,,0,28,0,0,0,5,17,,,0,14,0,0,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199528143,1995,28143,MS,Tunica County,8661,5215,2786,2429,5,3666,49,0,,1495,suburban,South,East South Central,1,32820,454.675,1173.823,,,,44.33333,11.66667,32.66667,0,34,0,0,8.333333,11.66667,0,11,7.75,0,0,0,0,0,,,,37,,,0,29,0,0,0,8,25,,,0,23,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199628143,1996,28143,MS,Tunica County,8776,5363,2848,2515,6,3742,48,0,,1567,suburban,South,East South Central,1,32820,454.675,1238.941,,,,47.5,11.5,36,0,36.5,0,0,9,17,0,16,7.625,0,0,0,0,0,,,,43,4,39,0,40,0,0,3,,60,12,48,0,54,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199728143,1997,28143,MS,Tunica County,8939,5530,2924,2606,7,3828,56,0,,1639,suburban,South,East South Central,1,32820,454.675,1304.059,,,,50.66667,11.33333,39.33333,0,39,0,0,9.666667,22.33333,0,21,7.5,0,0,0,0,0,,,,80,13,67,0,73,0,0,0,7,56,14,42,0,49,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199828143,1998,28143,MS,Tunica County,9060,5682,2990,2692,8,3900,71,0,,1703,suburban,South,East South Central,1,32820,454.675,1369.177,,,,53.83333,11.16667,42.66667,0,41.5,0,0,10.33333,27.66667,0,26,7.375,0,0,0,0,0,,,,109,16,93,0,91,,0,1,17,87,17,70,0,71,,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199928143,1999,28143,MS,Tunica County,9091,5752,3021,2731,14,3917,73,0,,1748,suburban,South,East South Central,1,32820,454.675,1434.294,,,,57,11,46,0,44,0,0,11,33,0,31,7.25,0,0,0,0,0,,,,109,14,95,0,95,,0,1,13,71,11,60,0,62,0,0,0,9,0,0,0,0,8087,128,15,113,1,1,2,11,49,55,8,1
200028143,2000,28143,MS,Tunica County,9242,5905,3078,2827,34,3925,159,9,,1778,suburban,South,East South Central,1,32820,454.675,1499.412,2652,571,2081,61.83333,10.66667,49.16667,0,46.5,0,0,11.66667,38.33333,0,36,7.125,0,0,0,0,0,82,22,60,114.416666667,14,100.416666667,0,100.166666667,,0,0.916666666667,13.3333333333,96,20,76,0,78,,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200128143,2001,28143,MS,Tunica County,9416,5992,3151,2841,32,4073,166,9,,1712,suburban,South,East South Central,1,32820,454.675,1564.529,2559,568,1991,66.66666,10.33333,52.33333,0,49,0,0,12.33333,43.66667,0,41,7,0,0,0,0,0,82,22,60,119.833333333,14,105.833333333,0,105.333333333,,0,0.833333333333,13.6666666667,94,28,66,0,75,0,0,0,19,0,0,0,0,9270,773,68,705,2,19,21,26,70,412,223,0
200228143,2002,28143,MS,Tunica County,9823,6227,3263,2964,36,4242,168,10,,1771,suburban,South,East South Central,1,32820,454.675,1629.647,2429,402,2027,71.5,10,55.5,0,51.5,0,0,13,49,0,46,6.875,0,0,0,0,0,82,22,60,125.25,14,111.25,0,110.5,,0,0.75,14,107,38,69,0,75,,0,1,31,0,0,0,0,9315,610,49,561,2,4,43,0,89,329,143,0
200328143,2003,28143,MS,Tunica County,10142,6377,3334,3043,41,4419,166,10,,1741,suburban,South,East South Central,1,32820,454.675,1694.765,2100,500,1600,76.33334,9.666667,58.66667,0,54,0,0,13.66667,54.33333,0,51,6.75,0,0,0,0,0,93,28,65,130.666666667,14,116.666666667,0,115.666666667,,0,0.666666666667,14.3333333333,78,29,49,0,64,0,0,0,14,0,0,0,0,9607,746,65,681,2,9,45,9,138,323,220,0
200428143,2004,28143,MS,Tunica County,10221,6468,3419,3049,39,4567,157,12,,1693,suburban,South,East South Central,1,32820,454.675,1759.882,2250,615,1635,81.16666,9.333333,61.83333,0,56.5,0,0,14.33333,59.66667,0,56,6.625,0,0,0,0,0,78,13,65,136.083333333,14,122.083333333,0,120.833333333,,0,0.583333333333,14.6666666667,78,26.625,49.625,0,63.375,0,0,0,12.875,0,0,0,0,9992,992,168,824,1,8,38,121,169,469,185,1
200528143,2005,28143,MS,Tunica County,10425,6646,3502,3144,52,4702,181,9,,1702,suburban,South,East South Central,1,32820,454.675,1825,2277,613,1664,86,9,65,0,59,0,0,15,65,4,61,6.5,0,0,0,0,0,133,20,113,141.5,14,127.5,0,126,,0,0.5,15,78,24.25,50.25,0,62.75,0,0,0,11.75,0,0,0,0,10129,756,125,631,1,12,28,84,168,313,137,13
200628143,2006,28143,MS,Tunica County,10723,6855,3629,3226,57,4842,159,12,,1785,suburban,South,East South Central,1,32820,454.675,1772.857,2303,610,1693,70,16,52,0,53,0,0,15,65.5,8.5,57,6.375,0,0,0,0,0,88,18,70,146.916666667,14,132.916666667,0,131.166666667,,0,0.416666666667,15.3333333333,78,21.875,50.875,0,62.125,0,0,0,10.625,0,0,0,0,10284,876,104,772,5,2,38,59,128,546,98,0
200728143,2007,28143,MS,Tunica County,10853,6880,3661,3219,52,4907,169,12,,1740,suburban,South,East South Central,1,32820,454.675,11080.36,2330,608,1722,70,13,53,0,51,0,0,15,66,13,53,6.25,0,0,0,0,0,63,10,53,152.333333333,14,138.333333333,0,136.333333333,,0,0.333333333333,15.6666666667,78,19.5,51.5,0,61.5,0,0,0,9.5,0,0,0,0,10587,843,99,744,3,3,29,64,112,575,57,0
200828143,2008,28143,MS,Tunica County,10910,7020,3784,3236,59,5000,152,13,,1796,suburban,South,East South Central,1,32820,454.675,20387.86,2356,605,1751,57,6,51,0,50,0,0,7,57,6,51,6.125,0,0,0,0,0,68,12,56,157.75,14,143.75,0,141.5,,0,0.25,16,78,17.125,52.125,0,60.875,0,0,0,8.375,0,0,0,0,10650,661,56,605,2,10,22,22,142,444,19,0
200928143,2009,28143,MS,Tunica County,10862,7072,3748,3324,60,5071,187,13,,1741,suburban,South,East South Central,1,32820,454.675,3128.571,2383,603,1780,74,10,66,0,69,1,0,6,70,8,62,6,0,0,0,0,0,76,10,66,163.166666667,14,149.166666667,0,146.666666667,,0,0.166666666667,16.3333333333,78,14.75,52.75,0,60.25,0,0,0,7.25,0,0,0,0,10597,831,90,741,2,10,27,51,135,545,56,5
201028143,2010,28143,MS,Tunica County,10778,7011,3740,3271,60,5069,163,13,,1706,suburban,South,East South Central,1,32820,454.675,2085.714,2145,300,1845,65,6,57,0,54,1,0,8,58,8,62,5,0,58,0,0,0,58,6,52,168.583333333,14,154.583333333,0,151.833333333,,0,0.0833333333333,16.6666666667,78,12.375,53.375,0,59.625,0,0,0,6.125,0,0,0,0,10778,596,69,527,1,12,25,31,83,403,40,1
201128143,2011,28143,MS,Tunica County,10761,6998,3733,3265,59,5071,157,12,,1699,suburban,South,East South Central,1,32820,454.675,2085.714,1900,300,1600,50,7,48,0,50,1,0,5,1,8,62,1,0,58,0,0,0,61,6,55,174,14,160,0,157,0,0,0,17,78,10,54,0,59,0,0,0,5,0,0,0,0,10819,608,67,541,0,2,15,50,86,409,46,0
201228143,2012,28143,MS,Tunica County,10580,6897,3695,3202,67,5049,155,12,,1614,suburban,South,East South Central,1,32820,454.675,2242.143,2074,200,1874,58,8,51,0,54,1,0,5,21,8,62,8,0,58,0,0,0,66,6,60,159,9,150,0,142,,0,1,16,49,,,0,43,,0,1,5,0,0,0,0,10651,541,36,505,4,10,13,9,77,379,48,1
201328143,2013,28143,MS,Tunica County,10430,6755,3636,3119,68,5041,144,13,,1489,suburban,South,East South Central,1,32820,454.675,2252,2252,756,1496,68,9,55,0,53,1,0,11,41,8,62,2,0,58,0,0,0,68,8,60,154,10,144,0,139,,0,1,14,48,4,44,0,45,0,0,3,,0,0,0,0,10390,452,30,422,0,2,14,14,52,332,38,0
201428143,2014,28143,MS,Tunica County,10448,6744,3631,3113,69,5103,156,12,,1404,suburban,South,East South Central,1,32820,454.675,5318.571,,,,72,6,60,0,65,1,0,1,61,8,62,5,0,58,0,0,0,,,,124,8,116,0,110,,0,1,13,32,,,0,29,0,0,3,,0,0,0,0,10501,529,55,474,3,2,11,39,81,345,45,3
201528143,2015,28143,MS,Tunica County,10491,6745,3651,3094,62,5180,148,14,,1341,suburban,South,East South Central,1,32820,454.675,5318.571,,,,72,6,60,0,65,1,0,1,61,8,62,5,0,58,0,0,0,,,,115,9,106,0,103,,0,1,11,38,5,33,0,33,0,0,0,5,0,0,0,0,,,,,,,,,,,,
201628143,2016,28143,MS,Tunica County,10260,6555,3532,3023,60,5066,142,13,,1274,suburban,South,East South Central,1,32820,454.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
